name,filename,nworkers,avg,std
bin/omp,videos/test_big.mp4,1,66074409,416724
bin/omp,videos/test_big.mp4,2,65717268,340037
bin/omp,videos/test_big.mp4,3,30902027,1040978
bin/omp,videos/test_big.mp4,4,21078925,621503
bin/omp,videos/test_big.mp4,5,16277233,242833
bin/omp,videos/test_big.mp4,6,13553088,225621
bin/omp,videos/test_big.mp4,7,11964751,523856
bin/omp,videos/test_big.mp4,8,10213730,574907
bin/omp,videos/test_big.mp4,9,9356296,168045
bin/omp,videos/test_big.mp4,10,8322162,738500
bin/omp,videos/test_big.mp4,11,7677880,336161
bin/omp,videos/test_big.mp4,12,6573970,195533
bin/omp,videos/test_big.mp4,13,6392162,166288
bin/omp,videos/test_big.mp4,14,6276311,189804
bin/omp,videos/test_big.mp4,15,6436694,99308
bin/omp,videos/test_big.mp4,16,6384556,114329
bin/omp,videos/test_big.mp4,17,6389421,153395
bin/omp,videos/test_big.mp4,18,6408843,172262
bin/omp,videos/test_big.mp4,19,6480151,74914
bin/omp,videos/test_big.mp4,20,6335297,163077
bin/omp,videos/test_big.mp4,21,6198905,132631
bin/omp,videos/test_big.mp4,22,6341953,80818
bin/omp,videos/test_big.mp4,23,6356576,109562
bin/omp,videos/test_big.mp4,24,6235215,246569
bin/omp,videos/test_big.mp4,25,6449458,94862
bin/omp,videos/test_big.mp4,26,6428769,209183
bin/omp,videos/test_big.mp4,27,6366706,169070
bin/omp,videos/test_big.mp4,28,6471179,72685
bin/omp,videos/test_big.mp4,29,6418985,56614
bin/omp,videos/test_big.mp4,30,6425025,89663
bin/omp,videos/test_big.mp4,31,6347635,77128
bin/omp,videos/test_big.mp4,32,6421555,114081
bin/omp,videos/test_big.mp4,33,6396161,124214
bin/omp,videos/test_big.mp4,34,6413444,129282
bin/omp,videos/test_big.mp4,35,6417832,108560
bin/omp,videos/test_mid.mp4,1,8980132,21917
bin/omp,videos/test_mid.mp4,2,8959373,12841
bin/omp,videos/test_mid.mp4,3,4747838,31654
bin/omp,videos/test_mid.mp4,4,3269373,21868
bin/omp,videos/test_mid.mp4,5,3373677,144908
bin/omp,videos/test_mid.mp4,6,2313100,203063
bin/omp,videos/test_mid.mp4,7,1802588,76107
bin/omp,videos/test_mid.mp4,8,1560343,44540
bin/omp,videos/test_mid.mp4,9,1341070,25050
bin/omp,videos/test_mid.mp4,10,1447005,69788
bin/omp,videos/test_mid.mp4,11,1351653,63231
bin/omp,videos/test_mid.mp4,12,1277433,22216
bin/omp,videos/test_mid.mp4,13,1230112,37002
bin/omp,videos/test_mid.mp4,14,1213825,42567
bin/omp,videos/test_mid.mp4,15,1153907,50464
bin/omp,videos/test_mid.mp4,16,1204659,11509
bin/omp,videos/test_mid.mp4,17,1222463,53382
bin/omp,videos/test_mid.mp4,18,1270102,15883
bin/omp,videos/test_mid.mp4,19,1246696,21970
bin/omp,videos/test_mid.mp4,20,1213472,26522
bin/omp,videos/test_mid.mp4,21,1231380,42665
bin/omp,videos/test_mid.mp4,22,1233728,17092
bin/omp,videos/test_mid.mp4,23,1232944,18100
bin/omp,videos/test_mid.mp4,24,1196706,38038
bin/omp,videos/test_mid.mp4,25,1204615,10342
bin/omp,videos/test_mid.mp4,26,1206242,37013
bin/omp,videos/test_mid.mp4,27,1199422,32437
bin/omp,videos/test_mid.mp4,28,1239710,28708
bin/omp,videos/test_mid.mp4,29,1253330,4634
bin/omp,videos/test_mid.mp4,30,1226623,14701
bin/omp,videos/test_mid.mp4,31,1233977,18698
bin/omp,videos/test_mid.mp4,32,1268691,30902
bin/omp,videos/test_mid.mp4,33,1268492,22630
bin/omp,videos/test_mid.mp4,34,1241907,7846
bin/omp,videos/test_mid.mp4,35,1241552,12731
bin/omp,videos/test_small.mp4,1,2128100,6020
bin/omp,videos/test_small.mp4,2,2151023,25598
bin/omp,videos/test_small.mp4,3,1115007,7413
bin/omp,videos/test_small.mp4,4,778314,8806
bin/omp,videos/test_small.mp4,5,595209,11143
bin/omp,videos/test_small.mp4,6,582564,13490
bin/omp,videos/test_small.mp4,7,496200,29068
bin/omp,videos/test_small.mp4,8,393596,2128
bin/omp,videos/test_small.mp4,9,378609,11634
bin/omp,videos/test_small.mp4,10,382491,17652
bin/omp,videos/test_small.mp4,11,334474,9594
bin/omp,videos/test_small.mp4,12,321999,15099
bin/omp,videos/test_small.mp4,13,310244,8409
bin/omp,videos/test_small.mp4,14,314992,6624
bin/omp,videos/test_small.mp4,15,324646,9724
bin/omp,videos/test_small.mp4,16,318955,8659
bin/omp,videos/test_small.mp4,17,332450,11195
bin/omp,videos/test_small.mp4,18,322080,12280
bin/omp,videos/test_small.mp4,19,332679,10630
bin/omp,videos/test_small.mp4,20,340534,12230
bin/omp,videos/test_small.mp4,21,352390,10469
bin/omp,videos/test_small.mp4,22,342801,9678
bin/omp,videos/test_small.mp4,23,354855,4763
bin/omp,videos/test_small.mp4,24,358272,10177
bin/omp,videos/test_small.mp4,25,354331,9449
bin/omp,videos/test_small.mp4,26,356766,10825
bin/omp,videos/test_small.mp4,27,358841,9055
bin/omp,videos/test_small.mp4,28,365298,5604
bin/omp,videos/test_small.mp4,29,366032,15242
bin/omp,videos/test_small.mp4,30,371766,8024
bin/omp,videos/test_small.mp4,31,378522,8498
bin/omp,videos/test_small.mp4,32,381525,6430
bin/omp,videos/test_small.mp4,33,388249,7583
bin/omp,videos/test_small.mp4,34,348932,12592
bin/omp,videos/test_small.mp4,35,359759,7949
