USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           2  0.0  0.0      0     0 ?        S    May09   0:01 [kthreadd]
a.iommi2  153433  0.0  0.0 237104  2064 ?        Ssl  Jun01   0:00  \_ /usr/libexec/gvfsd
a.iommi2  153449  0.0  0.0 312800  1852 ?        Sl   Jun01   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896214444/gvfs -f -o big_writes
a.iommi2  153451  0.0  0.0 321256  4644 ?        Ssl  Jun01   0:37  \_ /usr/libexec/gvfs-udisks2-volume-monitor
a.iommi2  153461  0.0  0.0 233060  1744 ?        Ssl  Jun01   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
a.iommi2  153465  0.0  0.0 235336  2260 ?        Ssl  Jun01   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
a.iommi2  153469  0.0  0.0 314116  1696 ?        Ssl  Jun01   2:33  \_ /usr/libexec/gvfs-afc-volume-monitor
a.iommi2  153474  0.0  0.0 233268  1532 ?        Ssl  Jun01   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
a.iommi2  153478  0.0  0.0 546768  5552 ?        SLl  Jun01   0:03  \_ /usr/libexec/goa-daemon
a.iommi2  153490  0.0  0.0 312284  4576 ?        Sl   Jun01   0:18  \_ /usr/libexec/goa-identity-service
a.iommi2  153495  0.0  0.0 237448  2416 ?        SLl  Jun01   0:00  \_ /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
a.iommi2 2301986  0.0  0.0 159644  1936 ?        Ssl  Jun14   0:00  \_ /usr/libexec/gvfsd-metadata
a.iommi2 2910979  0.0  0.0   7524  2560 ?        Ss   Jun01  13:51 /usr/bin/tmux
a.iommi2 2910980  0.0  0.0  18456  2032 pts/12   Ss   Jun01   0:00  \_ -bash
a.iommi2 2911007  2.9  0.0  20488  5012 pts/12   S+   Jun01 1608:49      \_ htop
a.cudaz+  124844  0.0  0.0   9760  3300 ?        Ss   Jun04  42:51 tmux
a.cudaz+  125088  0.0  0.0  18592  2124 pts/2    Ss+  Jun04   0:00  \_ -bash
a.cudaz+  125292  0.0  0.0  18460  1992 pts/4    Ss   Jun04   0:00  \_ -bash
a.cudaz+  125732  2.9  0.0  20488  5076 pts/4    S+   Jun04 1479:39  |   \_ htop
a.cudaz+  125567  0.0  0.0  18592  2060 pts/5    Ss+  Jun04   0:00  \_ -bash
a.cudaz+ 1334786  0.0  0.0  18592  2252 pts/11   Ss+  Jun08   0:00  \_ -bash
root     2645974  0.0  0.0  12172  2756 ?        Ss   Jun16   0:55 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root      584115  0.0  0.0  24616   556 ?        Ss   14:14   0:00  \_ sshd: f.ramacciotti4 [priv]
f.ramac+  584190  0.0  0.0  24804  1364 ?        S    14:14   0:00  |   \_ sshd: f.ramacciotti4@notty
f.ramac+  584191  0.0  0.0  17156   128 ?        Ss   14:14   0:00  |       \_ -bash
f.ramac+  584196  0.0  0.0   7420   956 ?        S    14:14   0:00  |           \_ bash
root      766984  0.0  0.0  24648 10384 ?        Ss   18:17   0:00  \_ sshd: l.fiorella [priv]
l.fiore+  767061  0.0  0.0  24808  7016 ?        S    18:17   0:00  |   \_ sshd: l.fiorella@pts/1
l.fiore+  767062  0.0  0.0  15796  5728 ?        Ss   18:17   0:00  |       \_ /usr/lib/openssh/sftp-server
l.fiore+  774448  0.0  0.0  18428  7012 pts/1    Ss   18:28   0:00  |       \_ -bash
l.fiore+  775600  4.2  0.0  19284  6912 pts/1    S+   18:28   0:01  |           \_ htop
root      772396  0.0  0.0  24624 10632 ?        Ss   18:26   0:00  \_ sshd: a.puccia1 [priv]
a.pucci+  772511  0.0  0.0  24624  6892 ?        S    18:27   0:00      \_ sshd: a.puccia1@notty
a.pucci+  772513  0.0  0.0   7024  3664 ?        Ss   18:27   0:00          \_ bash
a.pucci+  772564  0.0  0.0   5476   580 ?        S    18:27   0:00              \_ sleep 180
root     2646168  0.0  0.0  24376  2596 ?        Ss   Jun16   5:40 /lib/systemd/systemd-udevd
systemd+ 2646727  0.0  0.0  19060   440 ?        Ss   Jun16   0:52 /lib/systemd/systemd-networkd
systemd+ 2646755  0.0  0.0  25064   984 ?        Ss   Jun16   2:11 /lib/systemd/systemd-resolved
root     2646760  0.0  0.6 446712 102912 ?       S<s  Jun16   1:46 /lib/systemd/systemd-journald
systemd+ 2646861  0.0  0.0  90896   108 ?        Ssl  Jun16   0:31 /lib/systemd/systemd-timesyncd
root     2647603  0.0  0.0 260876  6208 ?        Ssl  Jun16   7:54 /usr/sbin/NetworkManager --no-daemon
l.moron+ 2803148  0.0  0.0  19612  6084 ?        Ss   Jun20   0:13 /lib/systemd/systemd --user
l.moron+ 2803153  0.0  0.0 182120     4 ?        S    Jun20   0:00  \_ (sd-pam)
l.moron+ 2803161  0.0  0.0 582660  3376 ?        SNsl Jun20   0:00  \_ /usr/libexec/tracker-miner-fs
l.moron+ 2803169  0.0  0.0  16928  2252 ?        Ss   Jun20   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
l.moron+ 2803193  0.0  0.0 237104  3152 ?        Ssl  Jun20   0:00  \_ /usr/libexec/gvfsd
l.moron+ 2803199  0.0  0.0 312800   128 ?        Sl   Jun20   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896284999/gvfs -f -o big_writes
l.moron+ 2803201  0.0  0.0 321188  4532 ?        Ssl  Jun20   0:29  \_ /usr/libexec/gvfs-udisks2-volume-monitor
l.moron+ 2803212  0.0  0.0 233060     0 ?        Ssl  Jun20   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
l.moron+ 2803217  0.0  0.0 235336     0 ?        Ssl  Jun20   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
l.moron+ 2803221  0.0  0.0 314116     0 ?        Ssl  Jun20   2:19  \_ /usr/libexec/gvfs-afc-volume-monitor
l.moron+ 2803226  0.0  0.0 233268     0 ?        Ssl  Jun20   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
l.moron+ 2803230  0.0  0.0 546808  2984 ?        Sl   Jun20   0:02  \_ /usr/libexec/goa-daemon
l.moron+ 2803237  0.0  0.0 312148   656 ?        Sl   Jun20   0:07  \_ /usr/libexec/goa-identity-service
l.moron+ 2329290  0.0  0.0 159640   156 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfsd-metadata
l.moron+ 2803468  0.0  0.0   8276  1248 ?        Ss   Jun20   0:09 tmux
l.moron+ 2803469  0.0  0.0  18456   180 pts/7    Ss+  Jun20   0:00  \_ -bash
syslog   3072239  0.0  0.0 234148  2904 ?        Ssl  Jul01   0:20 /usr/sbin/rsyslogd -n -iNONE
root     1648866  0.1  0.0 2868668 10100 ?       Ssl  Jul06   4:49 /usr/lib/snapd/snapd
a.laret+ 2458979  0.0  0.0  19528  2092 ?        Ss   Jul07   0:02 /lib/systemd/systemd --user
a.laret+ 2458981  0.0  0.0 182256     4 ?        S    Jul07   0:00  \_ (sd-pam)
a.laret+ 2458992  0.0  0.0 582488  1840 ?        SNsl Jul07   0:00  \_ /usr/libexec/tracker-miner-fs
a.laret+ 2459000  0.0  0.0  16928   652 ?        Ss   Jul07   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
a.laret+ 2459026  0.0  0.0 237104   304 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfsd
a.laret+ 2459031  0.0  0.0 312800     0 ?        Sl   Jul07   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896257016/gvfs -f -o big_writes
a.laret+ 2459033  0.0  0.0 321164  4204 ?        Ssl  Jul07   0:06  \_ /usr/libexec/gvfs-udisks2-volume-monitor
a.laret+ 2459044  0.0  0.0 233060     0 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
a.laret+ 2459048  0.0  0.0 235336     0 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
a.laret+ 2459052  0.0  0.0 314116     0 ?        Ssl  Jul07   0:56  \_ /usr/libexec/gvfs-afc-volume-monitor
a.laret+ 2459057  0.0  0.0 233268   320 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
a.laret+ 2459061  0.0  0.0 546832  2452 ?        SLl  Jul07   0:00  \_ /usr/libexec/goa-daemon
a.laret+ 2459072  0.0  0.0 312284  4136 ?        Sl   Jul07   0:02  \_ /usr/libexec/goa-identity-service
a.laret+ 2459078  0.0  0.0 237452   512 ?        SLl  Jul07   0:00  \_ /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
a.laret+  764352  0.0  0.0 159644     0 ?        Ssl  Jul08   0:00  \_ /usr/libexec/gvfsd-metadata
g.carfi1 2687174  0.0  0.0  19528  3120 ?        Ss   Jul07   0:02 /lib/systemd/systemd --user
g.carfi1 2687177  0.0  0.0 182256     4 ?        S    Jul07   0:00  \_ (sd-pam)
g.carfi1 2687187  0.0  0.0 508764   584 ?        SNsl Jul07   0:00  \_ /usr/libexec/tracker-miner-fs
g.carfi1 2687198  0.0  0.0  16928   732 ?        Ss   Jul07   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
g.carfi1 2687220  0.0  0.0 237104   316 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfsd
g.carfi1 2687225  0.0  0.0 312800   192 ?        Sl   Jul07   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896160263/gvfs -f -o big_writes
g.carfi1 2687227  0.0  0.0 321156  3332 ?        Ssl  Jul07   0:06  \_ /usr/libexec/gvfs-udisks2-volume-monitor
g.carfi1 2687238  0.0  0.0 233060     0 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
g.carfi1 2687242  0.0  0.0 235336     0 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
g.carfi1 2687246  0.0  0.0 314116     0 ?        Ssl  Jul07   0:48  \_ /usr/libexec/gvfs-afc-volume-monitor
g.carfi1 2687252  0.0  0.0 233268     0 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
g.carfi1 2687256  0.0  0.0 546808  3356 ?        Sl   Jul07   0:00  \_ /usr/libexec/goa-daemon
g.carfi1 2687263  0.0  0.0 312284  5188 ?        Sl   Jul07   0:02  \_ /usr/libexec/goa-identity-service
g.carfi1 2687268  0.0  0.0 237428  1040 ?        Sl   Jul07   0:00  \_ /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
g.carfi1 2687354  0.0  0.0 159640   156 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfsd-metadata
g.carfi1 2825433  0.0  0.0  17312   120 ?        Ss   Jul07   0:00 SCREEN
g.carfi1 2825434  0.0  0.0  18400   176 pts/13   Ss+  Jul07   0:00  \_ /bin/bash
a.laret+  552396  0.0  0.0   9428  5048 ?        Ss   Jul07   0:36 tmux
a.laret+  255707  0.0  0.0  18456   180 pts/17   Ss   02:44   0:00  \_ -bash
a.laret+  311383  0.0  0.0   2620   596 pts/17   S+   05:44   0:00  |   \_ /bin/sh ./benchmark.sh
a.laret+  778894  0.0  0.0  19788  5744 pts/17   R+   18:29   0:00  |       \_ ps auxf
a.laret+  257304  0.0  0.0  18592  3604 pts/19   Ss+  02:45   0:00  \_ -bash
root      174647  0.0  0.0  25940  3220 ?        Ss   00:00   0:00 /usr/sbin/cupsd -l
root      174649  0.0  0.0 178384  3252 ?        Ssl  00:00   0:00 /usr/sbin/cups-browsed
f.ramac+  524100  0.0  0.0  19400  5600 ?        Ss   13:01   0:00 /lib/systemd/systemd --user
f.ramac+  524102  0.0  0.0 182256   524 ?        S    13:01   0:00  \_ (sd-pam)
f.ramac+  524110  0.0  0.0 277752  2864 ?        Ssl  13:01   0:00  \_ /usr/bin/pulseaudio --daemonize=no --log-target=journal
f.ramac+  524112  0.0  0.0 508776  8036 ?        SNsl 13:01   0:00  \_ /usr/libexec/tracker-miner-fs
f.ramac+  524121  0.0  0.0  16928   788 ?        Ss   13:01   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
f.ramac+  524145  0.0  0.0 237104   436 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfsd
f.ramac+  524150  0.0  0.0 312800     0 ?        Sl   13:01   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896219190/gvfs -f -o big_writes
f.ramac+  524152  0.0  0.0 321156  4196 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfs-udisks2-volume-monitor
f.ramac+  524163  0.0  0.0 233060     0 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
f.ramac+  524167  0.0  0.0 235336     0 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
f.ramac+  524171  0.0  0.0 314116   372 ?        Ssl  13:01   0:03  \_ /usr/libexec/gvfs-afc-volume-monitor
f.ramac+  524177  0.0  0.0 233268   472 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
f.ramac+  524181  0.0  0.0 546808  8456 ?        Sl   13:01   0:00  \_ /usr/libexec/goa-daemon
f.ramac+  524188  0.0  0.0 312148  1108 ?        Sl   13:01   0:00  \_ /usr/libexec/goa-identity-service
f.ramac+  524310  0.0  0.0   2608     0 ?        S    13:01   0:00 sh /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/bin/code-server --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/f.ramacciotti4/.vscode-server/.92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9.token
f.ramac+  524320  0.1  0.3 942808 62696 ?        Sl   13:01   0:21  \_ /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/server-main.js --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/f.ramacciotti4/.vscode-server/.92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9.token
f.ramac+  524436  0.0  0.1 705992 20600 ?        Sl   13:01   0:18      \_ /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/bootstrap-fork --type=ptyHost --logsPath /home/f.ramacciotti4/.vscode-server/data/logs/20220709T130111
f.ramac+  642901  0.0  0.0  18372  2128 pts/15   Ss+  15:41   0:00      |   \_ /bin/bash
f.ramac+  584281  0.0  0.1 965628 18336 ?        Sl   14:14   0:06      \_ /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/bootstrap-fork --type=fileWatcher
f.ramac+  584287  0.2  1.1 22251436 186244 ?     Sl   14:14   0:45      \_ /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/bootstrap-fork --type=extensionHost --transformURIs --useHostProxy=false
f.ramac+  586779  0.1  0.6 3326432 104032 ?      Sl   14:28   0:25          \_ /home/f.ramacciotti4/.vscode-server/extensions/ms-vscode.cpptools-1.10.8-linux-x64/bin/cpptools
f.ramac+  693044  0.0  0.2 589328 43608 ?        Sl   16:31   0:00          \_ /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=584287
f.ramac+  586849  0.1  1.6 7014940 271516 ?      Sl   14:28   0:18 /home/f.ramacciotti4/.vscode-server/extensions/ms-vscode.cpptools-1.10.8-linux-x64/bin/cpptools-srv 586779 {8028B8C1-0732-44DF-82E6-150E47B94CDF}
l.fiore+  723626  0.0  0.0  19404 10200 ?        Ss   17:00   0:00 /lib/systemd/systemd --user
l.fiore+  723629  0.0  0.0 182256  4260 ?        S    17:00   0:00  \_ (sd-pam)
l.fiore+  723638  0.0  0.1 508756 24420 ?        SNsl 17:00   0:00  \_ /usr/libexec/tracker-miner-fs
l.fiore+  723645  0.0  0.0  16928  5744 ?        Ss   17:00   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
l.fiore+  723671  0.0  0.0 237100  7504 ?        Ssl  17:00   0:00  \_ /usr/libexec/gvfsd
l.fiore+  723676  0.0  0.0 312800  6480 ?        Sl   17:00   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896185793/gvfs -f -o big_writes
l.fiore+  723678  0.0  0.0 321148 10548 ?        Ssl  17:00   0:00  \_ /usr/libexec/gvfs-udisks2-volume-monitor
l.fiore+  723689  0.0  0.0 233060  5468 ?        Ssl  17:00   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
l.fiore+  723693  0.0  0.0 235336  6364 ?        Ssl  17:00   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
l.fiore+  723697  0.0  0.0 314116  8948 ?        Ssl  17:00   0:00  \_ /usr/libexec/gvfs-afc-volume-monitor
l.fiore+  723703  0.0  0.0 233268  5900 ?        Ssl  17:00   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
l.fiore+  723707  0.0  0.2 546808 35116 ?        Sl   17:00   0:00  \_ /usr/libexec/goa-daemon
l.fiore+  723714  0.0  0.0 312148  9644 ?        Sl   17:00   0:00  \_ /usr/libexec/goa-identity-service
l.fiore+  723719  0.0  0.0 237424  8344 ?        Sl   17:00   0:00  \_ /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
a.pucci+  766026  0.0  0.0  19404 10024 ?        Ss   18:16   0:00 /lib/systemd/systemd --user
a.pucci+  766030  0.0  0.0 182128  4248 ?        S    18:16   0:00  \_ (sd-pam)
a.pucci+  766039  0.0  0.1 508752 24196 ?        SNsl 18:16   0:00  \_ /usr/libexec/tracker-miner-fs
a.pucci+  766054  0.0  0.0  16928  5788 ?        Ss   18:16   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
a.pucci+  766076  0.0  0.0 237104  7664 ?        Ssl  18:16   0:00  \_ /usr/libexec/gvfsd
a.pucci+  766081  0.0  0.0 312800  6552 ?        Sl   18:16   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896186676/gvfs -f -o big_writes
a.pucci+  766083  0.0  0.0 321156 10572 ?        Ssl  18:16   0:00  \_ /usr/libexec/gvfs-udisks2-volume-monitor
a.pucci+  766093  0.0  0.0 233060  5600 ?        Ssl  18:16   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
a.pucci+  766099  0.0  0.0 235336  6132 ?        Ssl  18:16   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
a.pucci+  766103  0.0  0.0 314116  7420 ?        Ssl  18:16   0:00  \_ /usr/libexec/gvfs-afc-volume-monitor
a.pucci+  766108  0.0  0.0 233268  5928 ?        Ssl  18:16   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
a.pucci+  766112  0.0  0.2 546832 35584 ?        SLl  18:16   0:00  \_ /usr/libexec/goa-daemon
a.pucci+  766119  0.0  0.0 312148  9308 ?        Sl   18:16   0:00  \_ /usr/libexec/goa-identity-service
a.pucci+  766123  0.0  0.0 237448  8312 ?        SLl  18:16   0:00  \_ /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
a.pucci+  766241  0.0  0.0   2608   592 ?        S    18:16   0:00 sh /home/a.puccia1/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/bin/code-server --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/a.puccia1/.vscode-server/.92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9.token
a.pucci+  766251  0.4  0.4 938364 74368 ?        Sl   18:16   0:03  \_ /home/a.puccia1/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/a.puccia1/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/server-main.js --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/a.puccia1/.vscode-server/.92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9.token
a.pucci+  766440  0.2  0.3 936816 51832 ?        Sl   18:16   0:01      \_ /home/a.puccia1/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/a.puccia1/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/bootstrap-fork --type=ptyHost --logsPath /home/a.puccia1/.vscode-server/data/logs/20220709T181634
a.pucci+  766537  0.0  0.0  18372  6820 pts/16   Ss+  18:16   0:00      |   \_ /bin/bash
a.pucci+  766467  0.5  0.7 992100 122472 ?       Sl   18:16   0:04      \_ /home/a.puccia1/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/a.puccia1/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/bootstrap-fork --type=extensionHost --transformURIs --useHostProxy=false
a.pucci+  766734  0.1  0.3 2965724 52076 ?       Sl   18:17   0:01      |   \_ /home/a.puccia1/.vscode-server/extensions/ms-vscode.cpptools-1.10.8-linux-x64/bin/cpptools
a.pucci+  766478  0.0  0.2 703428 40808 ?        Sl   18:16   0:00      \_ /home/a.puccia1/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/a.puccia1/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/bootstrap-fork --type=fileWatcher
