name,filename,nworkers,avg,std
bin/fastflow_blocking,videos/test_small.mp4,17,386499,4386
bin/fastflow_blocking,videos/test_small.mp4,18,365424,16638
bin/fastflow_blocking,videos/test_small.mp4,19,380745,7609
bin/fastflow_blocking,videos/test_small.mp4,20,354869,22572
bin/fastflow_blocking,videos/test_small.mp4,21,376539,5848
bin/fastflow_blocking,videos/test_small.mp4,22,367099,12731
bin/fastflow_blocking,videos/test_small.mp4,23,378817,3335
bin/fastflow_blocking,videos/test_small.mp4,24,365994,12132
bin/fastflow_blocking,videos/test_small.mp4,25,378190,10319
bin/fastflow_blocking,videos/test_small.mp4,26,364708,21751
bin/fastflow_blocking,videos/test_small.mp4,27,387231,5327
bin/fastflow_blocking,videos/test_small.mp4,28,375882,19242
bin/fastflow_blocking,videos/test_small.mp4,29,382213,7551
bin/fastflow_blocking,videos/test_small.mp4,30,371972,15526
bin/fastflow_blocking,videos/test_small.mp4,31,397707,12001
bin/fastflow_blocking,videos/test_small.mp4,32,404027,4734
bin/fastflow_blocking,videos/test_small.mp4,33,472549,13450
bin/fastflow_blocking,videos/test_small.mp4,34,491538,22897
bin/fastflow_blocking,videos/test_small.mp4,35,480691,11629
