name,filename,nworkers,avg,std
bin/fastflow_blocking_no_map,videos/test_big.mp4,1,67165212,414680
bin/fastflow_blocking_no_map,videos/test_big.mp4,2,67367428,893891
bin/fastflow_blocking_no_map,videos/test_big.mp4,3,38509778,3520345
bin/fastflow_blocking_no_map,videos/test_big.mp4,4,26086538,2202842
bin/fastflow_blocking_no_map,videos/test_big.mp4,5,19729006,1989859
bin/fastflow_blocking_no_map,videos/test_big.mp4,6,20694361,490797
bin/fastflow_blocking_no_map,videos/test_big.mp4,7,15890605,2486324
bin/fastflow_blocking_no_map,videos/test_big.mp4,8,13636363,1007411
bin/fastflow_blocking_no_map,videos/test_big.mp4,9,12508855,1218195
bin/fastflow_blocking_no_map,videos/test_big.mp4,10,11989886,969257
bin/fastflow_blocking_no_map,videos/test_big.mp4,11,10574855,368110
bin/fastflow_blocking_no_map,videos/test_big.mp4,12,9954257,436230
bin/fastflow_blocking_no_map,videos/test_big.mp4,13,9150695,633937
bin/fastflow_blocking_no_map,videos/test_big.mp4,14,8905106,189372
bin/fastflow_blocking_no_map,videos/test_big.mp4,15,8092905,745161
bin/fastflow_blocking_no_map,videos/test_big.mp4,16,7854737,199249
bin/fastflow_blocking_no_map,videos/test_big.mp4,17,7952513,390515
bin/fastflow_blocking_no_map,videos/test_big.mp4,18,7712737,121475
bin/fastflow_blocking_no_map,videos/test_big.mp4,19,7178576,116959
bin/fastflow_blocking_no_map,videos/test_big.mp4,20,7095179,92008
bin/fastflow_blocking_no_map,videos/test_big.mp4,21,6889994,110741
bin/fastflow_blocking_no_map,videos/test_big.mp4,22,7042263,101841
bin/fastflow_blocking_no_map,videos/test_big.mp4,23,7052786,77086
bin/fastflow_blocking_no_map,videos/test_big.mp4,24,6962339,90685
bin/fastflow_blocking_no_map,videos/test_big.mp4,25,7105573,74681
bin/fastflow_blocking_no_map,videos/test_big.mp4,26,7049557,22218
bin/fastflow_blocking_no_map,videos/test_big.mp4,27,7172307,110010
bin/fastflow_blocking_no_map,videos/test_big.mp4,28,7084054,31586
bin/fastflow_blocking_no_map,videos/test_big.mp4,29,7232940,42394
bin/fastflow_blocking_no_map,videos/test_big.mp4,30,7086522,90142
bin/fastflow_blocking_no_map,videos/test_big.mp4,31,7181463,66413
bin/fastflow_blocking_no_map,videos/test_big.mp4,32,7159490,70383
bin/fastflow_blocking_no_map,videos/test_big.mp4,33,7188046,23191
