name,filename,nworkers,avg,std
bin/fastflow_blocking_no_map,videos/test_big.mp4,1,72888693,3157595
bin/fastflow_blocking_no_map,videos/test_big.mp4,2,77816250,8973691
bin/fastflow_blocking_no_map,videos/test_big.mp4,3,40045963,4506055
bin/fastflow_blocking_no_map,videos/test_big.mp4,4,27917409,5374725
bin/fastflow_blocking_no_map,videos/test_big.mp4,5,23932719,1506651
bin/fastflow_blocking_no_map,videos/test_big.mp4,6,18382210,1659727
bin/fastflow_blocking_no_map,videos/test_big.mp4,7,16674663,3174194
bin/fastflow_blocking_no_map,videos/test_big.mp4,8,14077672,1766120
bin/fastflow_blocking_no_map,videos/test_big.mp4,9,13011762,1007119
bin/fastflow_blocking_no_map,videos/test_big.mp4,10,11929823,803865
bin/fastflow_blocking_no_map,videos/test_big.mp4,11,11914694,307243
bin/fastflow_blocking_no_map,videos/test_big.mp4,12,11082024,856682
bin/fastflow_blocking_no_map,videos/test_big.mp4,13,9958531,536124
bin/fastflow_blocking_no_map,videos/test_big.mp4,14,10119592,458055
bin/fastflow_blocking_no_map,videos/test_big.mp4,15,9497541,397145
bin/fastflow_blocking_no_map,videos/test_big.mp4,16,9324723,218121
bin/fastflow_blocking_no_map,videos/test_big.mp4,17,9617517,182474
bin/fastflow_blocking_no_map,videos/test_big.mp4,18,9207515,355500
bin/fastflow_blocking_no_map,videos/test_big.mp4,19,9398695,334359
bin/fastflow_blocking_no_map,videos/test_big.mp4,20,9570836,364893
bin/fastflow_blocking_no_map,videos/test_big.mp4,21,7998667,263688
bin/fastflow_blocking_no_map,videos/test_big.mp4,22,7869773,84606
bin/fastflow_blocking_no_map,videos/test_big.mp4,23,7935422,130620
bin/fastflow_blocking_no_map,videos/test_big.mp4,24,7966404,136713
bin/fastflow_blocking_no_map,videos/test_big.mp4,25,7876664,175851
bin/fastflow_blocking_no_map,videos/test_big.mp4,26,7833303,143816
bin/fastflow_blocking_no_map,videos/test_big.mp4,27,8530626,405660
bin/fastflow_blocking_no_map,videos/test_big.mp4,28,8776419,408590
bin/fastflow_blocking_no_map,videos/test_big.mp4,29,9789412,786731
bin/fastflow_blocking_no_map,videos/test_big.mp4,30,9291281,168144
bin/fastflow_blocking_no_map,videos/test_big.mp4,31,9638272,377801
bin/fastflow_blocking_no_map,videos/test_big.mp4,32,9786201,663635
bin/fastflow_blocking_no_map,videos/test_big.mp4,33,9801485,696539
bin/fastflow_blocking_no_map,videos/test_big.mp4,34,13050428,2137436
bin/fastflow_blocking_no_map,videos/test_big.mp4,35,10003468,777653
bin/fastflow_blocking_no_map,videos/test_mid.mp4,1,13698835,997846
bin/fastflow_blocking_no_map,videos/test_mid.mp4,2,15050889,2575880
bin/fastflow_blocking_no_map,videos/test_mid.mp4,3,7196203,210016
bin/fastflow_blocking_no_map,videos/test_mid.mp4,4,4921819,584457
bin/fastflow_blocking_no_map,videos/test_mid.mp4,5,3453575,303862
bin/fastflow_blocking_no_map,videos/test_mid.mp4,6,2929050,422583
bin/fastflow_blocking_no_map,videos/test_mid.mp4,7,2331726,216662
bin/fastflow_blocking_no_map,videos/test_mid.mp4,8,2295871,158197
bin/fastflow_blocking_no_map,videos/test_mid.mp4,9,1986614,99304
bin/fastflow_blocking_no_map,videos/test_mid.mp4,10,1724613,53225
bin/fastflow_blocking_no_map,videos/test_mid.mp4,11,1664609,89526
bin/fastflow_blocking_no_map,videos/test_mid.mp4,12,1608631,36771
bin/fastflow_blocking_no_map,videos/test_mid.mp4,13,1518242,42336
bin/fastflow_blocking_no_map,videos/test_mid.mp4,14,1464675,28286
bin/fastflow_blocking_no_map,videos/test_mid.mp4,15,1453888,16790
bin/fastflow_blocking_no_map,videos/test_mid.mp4,16,1480320,41653
bin/fastflow_blocking_no_map,videos/test_mid.mp4,17,1420385,10870
bin/fastflow_blocking_no_map,videos/test_mid.mp4,18,1447477,21041
bin/fastflow_blocking_no_map,videos/test_mid.mp4,19,1510560,19043
bin/fastflow_blocking_no_map,videos/test_mid.mp4,20,1474733,44838
bin/fastflow_blocking_no_map,videos/test_mid.mp4,21,1524292,45689
bin/fastflow_blocking_no_map,videos/test_mid.mp4,22,1510460,5899
bin/fastflow_blocking_no_map,videos/test_mid.mp4,23,1533095,24260
bin/fastflow_blocking_no_map,videos/test_mid.mp4,24,1540535,43371
bin/fastflow_blocking_no_map,videos/test_mid.mp4,25,1607489,31110
bin/fastflow_blocking_no_map,videos/test_mid.mp4,26,1588300,23380
