name,filename,nworkers,avg,std
bin/omp,videos/test_big.mp4,1,73944442,2228476
bin/omp,videos/test_big.mp4,2,72881878,1017601
bin/omp,videos/test_big.mp4,3,32472998,1306930
bin/omp,videos/test_big.mp4,4,23383162,576344
bin/omp,videos/test_big.mp4,5,18882481,160512
bin/omp,videos/test_big.mp4,6,16354420,92624
bin/omp,videos/test_big.mp4,7,14326200,92371
bin/omp,videos/test_big.mp4,8,13859130,336059
bin/omp,videos/test_big.mp4,9,12919120,205998
bin/omp,videos/test_big.mp4,10,11334546,261059
bin/omp,videos/test_big.mp4,11,10094005,160959
bin/omp,videos/test_big.mp4,12,9082279,115908
bin/omp,videos/test_big.mp4,13,8288958,78971
bin/omp,videos/test_big.mp4,14,8297806,96157
bin/omp,videos/test_big.mp4,15,8328362,135156
bin/omp,videos/test_big.mp4,16,7549876,476590
bin/omp,videos/test_big.mp4,17,6746168,80112
bin/omp,videos/test_big.mp4,18,6797130,132698
bin/omp,videos/test_big.mp4,19,6819172,217938
bin/omp,videos/test_big.mp4,20,6841350,102911
bin/omp,videos/test_big.mp4,21,6981849,233184
bin/omp,videos/test_big.mp4,22,6959219,87990
bin/omp,videos/test_big.mp4,23,6948875,91956
bin/omp,videos/test_big.mp4,24,6598047,220146
bin/omp,videos/test_big.mp4,25,7162341,268283
bin/omp,videos/test_big.mp4,26,6938932,185443
bin/omp,videos/test_big.mp4,27,7092980,249819
bin/omp,videos/test_big.mp4,28,7141809,146488
bin/omp,videos/test_big.mp4,29,7071345,134030
bin/omp,videos/test_big.mp4,30,7077794,198411
bin/omp,videos/test_big.mp4,31,6929342,106460
bin/omp,videos/test_big.mp4,32,6836607,197109
bin/omp,videos/test_big.mp4,33,6884029,245975
bin/omp,videos/test_big.mp4,34,6976486,495406
bin/omp,videos/test_big.mp4,35,7231656,184071
bin/omp,videos/test_mid.mp4,1,9912909,69401
bin/omp,videos/test_mid.mp4,2,10056490,227264
bin/omp,videos/test_mid.mp4,3,4956285,64934
bin/omp,videos/test_mid.mp4,4,3438426,67234
bin/omp,videos/test_mid.mp4,5,2959691,253078
bin/omp,videos/test_mid.mp4,6,2293146,118470
bin/omp,videos/test_mid.mp4,7,1901455,39706
bin/omp,videos/test_mid.mp4,8,1838260,82300
bin/omp,videos/test_mid.mp4,9,1681707,66057
bin/omp,videos/test_mid.mp4,10,1443226,30789
bin/omp,videos/test_mid.mp4,11,1422353,32412
bin/omp,videos/test_mid.mp4,12,1341598,68576
bin/omp,videos/test_mid.mp4,13,1332352,22113
bin/omp,videos/test_mid.mp4,14,1299462,65696
bin/omp,videos/test_mid.mp4,15,1323568,40853
bin/omp,videos/test_mid.mp4,16,1343781,43744
bin/omp,videos/test_mid.mp4,17,1341003,42147
bin/omp,videos/test_mid.mp4,18,1384902,41099
bin/omp,videos/test_mid.mp4,19,1339748,29996
bin/omp,videos/test_mid.mp4,20,1356798,34907
bin/omp,videos/test_mid.mp4,21,1349095,47661
bin/omp,videos/test_mid.mp4,22,1361892,55230
bin/omp,videos/test_mid.mp4,23,1385279,17335
bin/omp,videos/test_mid.mp4,24,1378373,62395
bin/omp,videos/test_mid.mp4,25,1419663,29517
bin/omp,videos/test_mid.mp4,26,1402924,20285
bin/omp,videos/test_mid.mp4,27,1396415,48532
bin/omp,videos/test_mid.mp4,28,1387681,20630
bin/omp,videos/test_mid.mp4,29,1384641,19174
bin/omp,videos/test_mid.mp4,30,1428352,44589
bin/omp,videos/test_mid.mp4,31,1431550,70186
bin/omp,videos/test_mid.mp4,32,1394250,47376
bin/omp,videos/test_mid.mp4,33,1445412,20317
bin/omp,videos/test_mid.mp4,34,1386536,21649
bin/omp,videos/test_mid.mp4,35,1394539,33746
bin/omp,videos/test_small.mp4,1,2370467,11410
bin/omp,videos/test_small.mp4,2,2395192,14431
bin/omp,videos/test_small.mp4,3,1232538,25710
bin/omp,videos/test_small.mp4,4,877539,15212
bin/omp,videos/test_small.mp4,5,678068,11498
bin/omp,videos/test_small.mp4,6,549713,2502
bin/omp,videos/test_small.mp4,7,564913,43261
bin/omp,videos/test_small.mp4,8,449497,15623
bin/omp,videos/test_small.mp4,9,402203,6998
bin/omp,videos/test_small.mp4,10,389833,9257
bin/omp,videos/test_small.mp4,11,387486,14377
bin/omp,videos/test_small.mp4,12,378023,6862
bin/omp,videos/test_small.mp4,13,383761,4126
bin/omp,videos/test_small.mp4,14,382043,19845
bin/omp,videos/test_small.mp4,15,406048,29043
bin/omp,videos/test_small.mp4,16,419476,9719
bin/omp,videos/test_small.mp4,17,398444,13329
bin/omp,videos/test_small.mp4,18,425767,21579
bin/omp,videos/test_small.mp4,19,434282,8830
bin/omp,videos/test_small.mp4,20,447281,25800
bin/omp,videos/test_small.mp4,21,450011,20542
bin/omp,videos/test_small.mp4,22,468585,15928
bin/omp,videos/test_small.mp4,23,464171,23714
bin/omp,videos/test_small.mp4,24,452029,21874
bin/omp,videos/test_small.mp4,25,474248,16474
bin/omp,videos/test_small.mp4,26,442158,9264
bin/omp,videos/test_small.mp4,27,456332,20292
bin/omp,videos/test_small.mp4,28,468231,20913
bin/omp,videos/test_small.mp4,29,467254,14693
bin/omp,videos/test_small.mp4,30,464284,7541
bin/omp,videos/test_small.mp4,31,470062,8525
bin/omp,videos/test_small.mp4,32,464515,15404
bin/omp,videos/test_small.mp4,33,479673,20993
bin/omp,videos/test_small.mp4,34,412475,8321
bin/omp,videos/test_small.mp4,35,428245,17713
