name,filename,nworkers,avg,std
bin/threads_pinned,videos/test_big.mp4,1,66531073,232507
bin/threads_pinned,videos/test_big.mp4,2,67997242,1406908
bin/threads_pinned,videos/test_big.mp4,3,57125901,3015466
bin/threads_pinned,videos/test_big.mp4,4,31298186,787202
bin/threads_pinned,videos/test_big.mp4,5,29468710,1316032
bin/threads_pinned,videos/test_big.mp4,6,20845753,198812
bin/threads_pinned,videos/test_big.mp4,7,19890438,273057
bin/threads_pinned,videos/test_big.mp4,8,15745257,275177
bin/threads_pinned,videos/test_big.mp4,9,14919208,289688
bin/threads_pinned,videos/test_big.mp4,10,12603283,154435
bin/threads_pinned,videos/test_big.mp4,11,12154454,259538
bin/threads_pinned,videos/test_big.mp4,12,10597449,136221
bin/threads_pinned,videos/test_big.mp4,13,10410650,114699
bin/threads_pinned,videos/test_big.mp4,14,9221775,71923
bin/threads_pinned,videos/test_big.mp4,15,8909690,71359
bin/threads_pinned,videos/test_big.mp4,16,8087096,131928
bin/threads_pinned,videos/test_big.mp4,17,7923721,72376
bin/threads_pinned,videos/test_big.mp4,18,7250378,100541
bin/threads_pinned,videos/test_big.mp4,19,7071576,74581
bin/threads_pinned,videos/test_big.mp4,20,6637119,60772
bin/threads_pinned,videos/test_big.mp4,21,6789294,314060
bin/threads_pinned,videos/test_big.mp4,22,7082669,105557
bin/threads_pinned,videos/test_big.mp4,23,6860335,152821
bin/threads_pinned,videos/test_big.mp4,24,6745807,238577
bin/threads_pinned,videos/test_big.mp4,25,6898237,207838
bin/threads_pinned,videos/test_big.mp4,26,7030427,58444
bin/threads_pinned,videos/test_big.mp4,27,7037577,136335
bin/threads_pinned,videos/test_big.mp4,28,7053542,91578
bin/threads_pinned,videos/test_big.mp4,29,7039663,70385
bin/threads_pinned,videos/test_big.mp4,30,7032917,149977
bin/threads_pinned,videos/test_big.mp4,31,7092092,102862
bin/threads_pinned,videos/test_big.mp4,32,7040460,139890
bin/threads_pinned,videos/test_big.mp4,33,7223777,52676
bin/threads_pinned,videos/test_big.mp4,34,7169232,52258
bin/threads_pinned,videos/test_big.mp4,35,7155483,52341
bin/threads_pinned,videos/test_mid.mp4,1,9852681,25672
bin/threads_pinned,videos/test_mid.mp4,2,9851780,18857
bin/threads_pinned,videos/test_mid.mp4,3,8991850,141174
bin/threads_pinned,videos/test_mid.mp4,4,4860174,62033
bin/threads_pinned,videos/test_mid.mp4,5,4690321,50699
bin/threads_pinned,videos/test_mid.mp4,6,3496536,44312
bin/threads_pinned,videos/test_mid.mp4,7,3198118,43252
bin/threads_pinned,videos/test_mid.mp4,8,2461830,19531
bin/threads_pinned,videos/test_mid.mp4,9,2411930,14837
bin/threads_pinned,videos/test_mid.mp4,10,2011425,20213
bin/threads_pinned,videos/test_mid.mp4,11,1943109,15293
bin/threads_pinned,videos/test_mid.mp4,12,1683616,14954
bin/threads_pinned,videos/test_mid.mp4,13,1677985,21847
bin/threads_pinned,videos/test_mid.mp4,14,1482995,8952
bin/threads_pinned,videos/test_mid.mp4,15,1482357,12435
bin/threads_pinned,videos/test_mid.mp4,16,1336573,8461
bin/threads_pinned,videos/test_mid.mp4,17,1319943,10096
bin/threads_pinned,videos/test_mid.mp4,18,1232695,21062
bin/threads_pinned,videos/test_mid.mp4,19,1201483,21044
bin/threads_pinned,videos/test_mid.mp4,20,1227300,52274
bin/threads_pinned,videos/test_mid.mp4,21,1154645,16894
bin/threads_pinned,videos/test_mid.mp4,22,1180264,56063
bin/threads_pinned,videos/test_mid.mp4,23,1164717,24383
bin/threads_pinned,videos/test_mid.mp4,24,1272324,74938
bin/threads_pinned,videos/test_mid.mp4,25,1184617,76082
bin/threads_pinned,videos/test_mid.mp4,26,1191970,50227
bin/threads_pinned,videos/test_mid.mp4,27,1310270,20584
bin/threads_pinned,videos/test_mid.mp4,28,1307179,12877
bin/threads_pinned,videos/test_mid.mp4,29,1306872,14245
bin/threads_pinned,videos/test_mid.mp4,30,1246112,6311
bin/threads_pinned,videos/test_mid.mp4,31,1306483,8333
