name,filename,nworkers,avg,std
bin/omp,videos/test_big.mp4,1,75520072,6753622
bin/omp,videos/test_big.mp4,2,73310038,1280189
bin/omp,videos/test_big.mp4,3,39270603,5007317
bin/omp,videos/test_big.mp4,4,29041620,3297165
bin/omp,videos/test_big.mp4,5,20239393,696123
bin/omp,videos/test_big.mp4,6,17288173,898001
bin/omp,videos/test_big.mp4,7,14873708,1084196
bin/omp,videos/test_big.mp4,8,12465726,964477
bin/omp,videos/test_big.mp4,9,12996223,1366969
bin/omp,videos/test_big.mp4,10,11482222,2002592
bin/omp,videos/test_big.mp4,11,8948631,604195
bin/omp,videos/test_big.mp4,12,7840965,1040282
bin/omp,videos/test_big.mp4,13,7645840,744875
bin/omp,videos/test_big.mp4,14,7582150,911098
bin/omp,videos/test_big.mp4,15,6981910,52729
bin/omp,videos/test_big.mp4,16,8176909,1007706
bin/omp,videos/test_big.mp4,17,7079511,200620
bin/omp,videos/test_big.mp4,18,8090292,748351
bin/omp,videos/test_big.mp4,19,7020705,430221
bin/omp,videos/test_big.mp4,20,8097880,676882
bin/omp,videos/test_big.mp4,21,7096686,161839
bin/omp,videos/test_big.mp4,22,8003398,754113
bin/omp,videos/test_big.mp4,23,7110940,270201
bin/omp,videos/test_big.mp4,24,8252241,834917
bin/omp,videos/test_big.mp4,25,7247426,154204
bin/omp,videos/test_big.mp4,26,8317116,896313
bin/omp,videos/test_big.mp4,27,7606495,400688
bin/omp,videos/test_big.mp4,28,8517656,611359
bin/omp,videos/test_big.mp4,29,7467568,257583
bin/omp,videos/test_big.mp4,30,8188269,836516
bin/omp,videos/test_big.mp4,31,7109970,128017
bin/omp,videos/test_big.mp4,32,7940483,824024
bin/omp,videos/test_big.mp4,33,7396254,169807
bin/omp,videos/test_big.mp4,34,8041557,589972
bin/omp,videos/test_big.mp4,35,7340352,393442
bin/omp,videos/test_mid.mp4,1,9937692,37267
bin/omp,videos/test_mid.mp4,2,12097720,2049821
bin/omp,videos/test_mid.mp4,3,5176269,76946
bin/omp,videos/test_mid.mp4,4,3773371,138077
bin/omp,videos/test_mid.mp4,5,2696997,13386
bin/omp,videos/test_mid.mp4,6,2212712,34194
bin/omp,videos/test_mid.mp4,7,1984473,52269
bin/omp,videos/test_mid.mp4,8,2379961,148073
bin/omp,videos/test_mid.mp4,9,2490124,325190
bin/omp,videos/test_mid.mp4,10,2266266,467922
bin/omp,videos/test_mid.mp4,11,1414161,83899
bin/omp,videos/test_mid.mp4,12,1320623,16092
bin/omp,videos/test_mid.mp4,13,1330937,30141
bin/omp,videos/test_mid.mp4,14,1351135,34470
bin/omp,videos/test_mid.mp4,15,1299462,30248
bin/omp,videos/test_mid.mp4,16,1380188,105014
bin/omp,videos/test_mid.mp4,17,1324235,49546
bin/omp,videos/test_mid.mp4,18,1343131,42499
bin/omp,videos/test_mid.mp4,19,1388402,51631
bin/omp,videos/test_mid.mp4,20,1351957,24473
bin/omp,videos/test_mid.mp4,21,1331789,45625
bin/omp,videos/test_mid.mp4,22,1377323,43283
bin/omp,videos/test_mid.mp4,23,1422671,57656
bin/omp,videos/test_mid.mp4,24,1480865,84457
bin/omp,videos/test_mid.mp4,25,1429004,32965
bin/omp,videos/test_mid.mp4,26,1830195,69566
bin/omp,videos/test_mid.mp4,27,1840814,74330
bin/omp,videos/test_mid.mp4,28,1965774,168950
bin/omp,videos/test_mid.mp4,29,1977474,78780
bin/omp,videos/test_mid.mp4,30,1773478,245509
bin/omp,videos/test_mid.mp4,31,1477749,80166
bin/omp,videos/test_mid.mp4,32,1519022,26740
bin/omp,videos/test_mid.mp4,33,1451651,64422
bin/omp,videos/test_mid.mp4,34,1454011,24976
bin/omp,videos/test_mid.mp4,35,1479207,64725
bin/omp,videos/test_small.mp4,1,2357576,17923
bin/omp,videos/test_small.mp4,2,2379366,18447
bin/omp,videos/test_small.mp4,3,1220514,9015
bin/omp,videos/test_small.mp4,4,833067,7594
bin/omp,videos/test_small.mp4,5,645922,6590
bin/omp,videos/test_small.mp4,6,559571,29927
bin/omp,videos/test_small.mp4,7,541830,45425
bin/omp,videos/test_small.mp4,8,494851,9867
bin/omp,videos/test_small.mp4,9,429459,8686
bin/omp,videos/test_small.mp4,10,393923,2980
bin/omp,videos/test_small.mp4,11,386938,9877
bin/omp,videos/test_small.mp4,12,386607,9565
bin/omp,videos/test_small.mp4,13,389954,20262
bin/omp,videos/test_small.mp4,14,410623,19801
bin/omp,videos/test_small.mp4,15,426232,34980
bin/omp,videos/test_small.mp4,16,515707,114568
bin/omp,videos/test_small.mp4,17,590329,42844
bin/omp,videos/test_small.mp4,18,635402,44818
bin/omp,videos/test_small.mp4,19,648389,43434
bin/omp,videos/test_small.mp4,20,619691,34649
bin/omp,videos/test_small.mp4,21,620073,19291
bin/omp,videos/test_small.mp4,22,638333,45736
bin/omp,videos/test_small.mp4,23,636450,23240
bin/omp,videos/test_small.mp4,24,652898,32141
bin/omp,videos/test_small.mp4,25,666868,18350
bin/omp,videos/test_small.mp4,26,666012,14075
bin/omp,videos/test_small.mp4,27,628729,25630
bin/omp,videos/test_small.mp4,28,665253,19385
bin/omp,videos/test_small.mp4,29,467394,21675
bin/omp,videos/test_small.mp4,30,467800,12451
bin/omp,videos/test_small.mp4,31,478565,8217
bin/omp,videos/test_small.mp4,32,480415,27250
bin/omp,videos/test_small.mp4,33,478405,8354
bin/omp,videos/test_small.mp4,34,447272,14808
bin/omp,videos/test_small.mp4,35,471313,11149
